,h,t,r,type,newEntities,pair_c,ori_head_text,ori_relation_text,ori_tail_text
18220,Q430057,Q385378,purchase,KG,,0.026105590164661407,= = = Arbutus Greenway,purchase,the construction
18221,Q50602,Q81292,purchase,KG,,0.03654618375003338,the City,purchase,42 acres
18222,Q430057,Q430057,"
 ",KG,,0.03677422273904085,= = = Arbutus Greenway,"
 ",Arbutus Greenway
18223,Q430057,Q430057,purchase,KG,,0.023611542768776417,= = = Arbutus Greenway,purchase,Arbutus Greenway
18224,Q50602,Q35852,purchase,KG,,0.053603652864694595,the City,purchase,17 hectares
18225,Q50602,Q40924,purchase,KG,,0.04064859449863434,the City,purchase,land
18226,Q50602,Q46974,purchase,KG,,0.035995480604469776,the City,purchase,the Canadian Pacific Railway ( CPR
18227,Q50602,Q385378,purchase,KG,,0.03322479501366615,the City,purchase,the construction
18228,Q50602,Q430057,purchase,KG,,0.030730747617781162,the City,purchase,Arbutus Greenway
18229,Q24639,Q81292,purchase,KG,,0.05408342741429806,Vancouver,purchase,42 acres
18230,Q24639,Q35852,purchase,KG,,0.07114089652895927,Vancouver,purchase,17 hectares
18231,Q24639,Q40924,purchase,KG,,0.05818583816289902,Vancouver,purchase,land
18232,Q24639,Q46974,purchase,KG,,0.053532724268734455,Vancouver,purchase,the Canadian Pacific Railway ( CPR
18233,Q24639,Q430057,purchase,KG,,0.04826799128204584,Vancouver,purchase,Arbutus Greenway
18234,Q24639,Q385378,purchase,KG,,0.05076203867793083,Vancouver,purchase,the construction
18235,Q24639,Q46974,reactivate,KG,,0.039483834989368916,Vancouver,reactivate,the Canadian Pacific Railway ( CPR
18236,Q46974,Q46974,reactivate,KG,,0.038088902831077576,the Canadian Pacific Railway,reactivate,the Canadian Pacific Railway ( CPR
18237,Q577,Q46974,reactivate,KG,,0.04070064052939415,a multi - year dispute,reactivate,the Canadian Pacific Railway ( CPR
18238,Q46974,Q46974,reactivate,KG,,0.03986283205449581,Canadian Pacific Railway,reactivate,the Canadian Pacific Railway ( CPR
18239,Q1371819,Q46974,reactivate,KG,,0.04304243065416813,plans,reactivate,the Canadian Pacific Railway ( CPR
18240,Q1371819,Q46974,reactivate,KG,,0.04304243065416813,plans,reactivate,the Canadian Pacific Railway ( CPR
18241,Q430057,Q269710,connect,KG,,0.05082966201007366,The Arbutus Greenway,connect,the Fraser River
18242,Q430057,Q612989,connect,KG,,0.06086106225848198,The Arbutus Greenway,connect,the Seaside Greenway
18243,Q430057,Q1394907,connect,KG,,0.04861421324312687,The Arbutus Greenway,connect,False Creek
18244,Q4503831,Q12684,mainly,KG,,0.08540355414152145,The goal,mainly,non - motorized modes
18245,Q4503831,Q4169,create,KG,,0.11889256536960602,The goal,create,a space
18246,Q4503831,Q12684,create,KG,,0.1072213314473629,The goal,create,non - motorized modes
18247,Q4169,Q12684,mainly,KG,,0.1109498031437397,a space,mainly,non - motorized modes
18248,Q4169,Q7590,mainly,KG,,0.09969421476125717,a space,mainly,transportation
18249,Q4503831,Q7590,mainly,KG,,0.07414796575903893,The goal,mainly,transportation
18250,Q4503831,Q7590,create,KG,,0.10403376072645187,The goal,create,transportation
18251,Q6392187,Q1071027,shorten,KG,,0.03552507422864437,The Kentucky Bourbon Trail,shorten,the name
18252,Q6392187,Q1808502,informally,KG,,0.042888520285487175,The Kentucky Bourbon Trail,informally,the Bourbon Trail
18253,Q6392187,Q1808502,shorten,KG,,0.040809210389852524,The Kentucky Bourbon Trail,shorten,the Bourbon Trail
18254,Q6392187,Q1071027,informally,KG,,0.039826128631830215,The Kentucky Bourbon Trail,informally,the name
18255,Q6392187,Q40056,shorten,KG,,0.029730750247836113,The Kentucky Bourbon Trail,shorten,a program
18256,Q6392187,Q40056,informally,KG,,0.03255986515432596,The Kentucky Bourbon Trail,informally,a program
18257,Q6392187,Q988108,sponsor,KG,,0.038828955963253975,The Kentucky Bourbon Trail,sponsor,the Kentucky Distillers ' Association
18258,Q6392187,Q988108,informally,KG,,0.03572141379117966,The Kentucky Bourbon Trail,informally,the Kentucky Distillers ' Association
18259,Q6392187,Q988108,shorten,KG,,0.02990191150456667,The Kentucky Bourbon Trail,shorten,the Kentucky Distillers ' Association
18260,Q6392187,Q3357285,shorten,KG,,0.029196228832006454,The Kentucky Bourbon Trail,shorten,KDA
18261,Q6392187,Q3357285,informally,KG,,0.032887798734009266,The Kentucky Bourbon Trail,informally,KDA
18262,Q6392187,Q3357285,sponsor,KG,,0.02803003042936325,The Kentucky Bourbon Trail,sponsor,KDA
18263,Q6392187,Q281,promote,KG,,0.02959213126450777,The Kentucky Bourbon Trail,promote,the Bourbon whiskey industry
18264,Q6392187,Q281,informally,KG,,0.032011423259973526,The Kentucky Bourbon Trail,informally,the Bourbon whiskey industry
18265,Q6392187,Q281,sponsor,KG,,0.0285299364477396,The Kentucky Bourbon Trail,sponsor,the Bourbon whiskey industry
18266,Q6392187,Q281,shorten,KG,,0.028662127908319235,The Kentucky Bourbon Trail,shorten,the Bourbon whiskey industry
18267,Q6392187,Q1603,informally,KG,,0.03261420875787735,The Kentucky Bourbon Trail,informally,Kentucky
18268,Q6392187,Q1603,shorten,KG,,0.030623112805187702,The Kentucky Bourbon Trail,shorten,Kentucky
18269,Q6392187,Q1603,promote,KG,,0.02636707667261362,The Kentucky Bourbon Trail,promote,Kentucky
18270,Q6392187,Q1603,sponsor,KG,,0.022091053426265717,The Kentucky Bourbon Trail,sponsor,Kentucky
18271,Q1808502,Q988108,sponsor,KG,,0.04124796390533447,the Bourbon Trail,sponsor,the Kentucky Distillers ' Association
18272,Q1808502,Q3357285,sponsor,KG,,0.03044903837144375,the Bourbon Trail,sponsor,KDA
18273,Q1808502,Q281,sponsor,KG,,0.0309489443898201,the Bourbon Trail,sponsor,the Bourbon whiskey industry
18274,Q1808502,Q281,promote,KG,,0.028858649544417858,the Bourbon Trail,promote,the Bourbon whiskey industry
18275,Q1808502,Q1603,promote,KG,,0.02563359495252371,the Bourbon Trail,promote,Kentucky
18276,Q1808502,Q1603,sponsor,KG,,0.024510061368346214,the Bourbon Trail,sponsor,Kentucky
18277,Q1071027,Q3357285,sponsor,KG,,0.03605416230857372,the name,sponsor,KDA
18278,Q1071027,Q988108,sponsor,KG,,0.04685308784246445,the name,sponsor,the Kentucky Distillers ' Association
18279,Q1071027,Q281,promote,KG,,0.028874906711280346,the name,promote,the Bourbon whiskey industry
18280,Q1071027,Q281,sponsor,KG,,0.03655406832695007,the name,sponsor,the Bourbon whiskey industry
18281,Q40056,Q988108,sponsor,KG,,0.055351950228214264,a program,sponsor,the Kentucky Distillers ' Association
18282,Q1071027,Q1603,sponsor,KG,,0.03011518530547619,the name,sponsor,Kentucky
18283,Q1071027,Q1603,promote,KG,,0.025649852119386196,the name,promote,Kentucky
18284,Q40056,Q3357285,sponsor,KG,,0.04455302469432354,a program,sponsor,KDA
18285,Q40056,Q281,sponsor,KG,,0.04505293071269989,a program,sponsor,the Bourbon whiskey industry
18286,Q40056,Q281,promote,KG,,0.029470480047166348,a program,promote,the Bourbon whiskey industry
18287,Q40056,Q1603,sponsor,KG,,0.038614047691226006,a program,sponsor,Kentucky
18288,Q988108,Q281,promote,KG,,0.0320375906303525,the Kentucky Distillers ' Association,promote,the Bourbon whiskey industry
18289,Q988108,Q1603,promote,KG,,0.028812536038458347,the Kentucky Distillers ' Association,promote,Kentucky
18290,Q40056,Q1603,promote,KG,,0.026245425455272198,a program,promote,Kentucky
18291,Q3357285,Q281,promote,KG,,0.03590270318090916,KDA,promote,the Bourbon whiskey industry
18292,Q3357285,Q1603,promote,KG,,0.03267764858901501,KDA,promote,Kentucky
18293,Q988108,Q1459435,register,KG,,0.08253020793199539,the Kentucky Distillers ' Association,register,the phrase
18294,Q988108,Q6392187,register,KG,,0.05672827735543251,the Kentucky Distillers ' Association,register,""" Kentucky Bourbon Trail"
18295,Q988108,Q167270,register,KG,,0.09354447573423386,the Kentucky Distillers ' Association,register,a protected trademark
18296,Q3357285,Q1459435,register,KG,,0.08318991586565971,KDA,register,the phrase
18297,Q3357285,Q6392187,register,KG,,0.05738798528909683,KDA,register,""" Kentucky Bourbon Trail"
18298,Q3357285,Q167270,register,KG,,0.09420418366789818,KDA,register,a protected trademark
18299,Q1621107,Q40056,"
 ",KG,,0.025026810355484486,= = History,"
 ",a program
18300,Q1621107,Q40056,launch,KG,,0.028257090598344803,= = History,launch,a program
18301,Q1621107,Q281,promote,KG,,0.03536146134138107,= = History,promote,the Bourbon whiskey industry
18302,Q1621107,Q281,sponsor,KG,,0.0236698929220438,= = History,sponsor,the Bourbon whiskey industry
18303,Q1621107,Q281,launch,KG,,0.016284829005599022,= = History,launch,the Bourbon whiskey industry
18304,Q1621107,Q281,"
 ",KG,,0.02153644058853388,= = History,"
 ",the Bourbon whiskey industry
18305,Q40056,Q281,promote,KG,,0.038983955048024654,a program,promote,the Bourbon whiskey industry
18306,Q40056,Q281,sponsor,KG,,0.05404639523476362,a program,sponsor,the Bourbon whiskey industry
18307,Q11471,Q3357285,sponsor,KG,,0.05509993061423302,the time,sponsor,KDA
18308,Q11471,Q281,sponsor,KG,,0.05589086003601551,the time,sponsor,the Bourbon whiskey industry
18309,Q11471,Q988108,sponsor,KG,,0.06254591047763824,the time,sponsor,the Kentucky Distillers ' Association
18310,Q11471,Q281,promote,KG,,0.06007950007915497,the time,promote,the Bourbon whiskey industry
18311,Q11471,Q1603,sponsor,KG,,0.05316200479865074,the time,sponsor,Kentucky
18312,Q11471,Q1603,promote,KG,,0.043766168877482414,the time,promote,Kentucky
18313,Q11471,the eight distilleries,sponsor,Open_KG,tail_,0.04816362541168928,the time,sponsor,the eight distilleries
18314,Q11471,the eight distilleries,promote,Open_KG,tail_,0.02681770548224449,the time,promote,the eight distilleries
18315,Q11471,Q36784,sponsor,KG,,0.04865012224763632,the time,sponsor,the region
18316,Q11471,Q36784,promote,KG,,0.02693092543631792,the time,promote,the region
18317,Q40056,Q3357285,sponsor,KG,,0.09239177033305168,a program,sponsor,KDA
18318,Q40056,Q988108,sponsor,KG,,0.09983775019645691,a program,sponsor,the Kentucky Distillers ' Association
18319,Q40056,Q281,sponsor,KG,,0.09318269975483418,a program,sponsor,the Bourbon whiskey industry
18320,Q40056,Q281,promote,KG,,0.08090075105428696,a program,promote,the Bourbon whiskey industry
18321,Q40056,Q1603,sponsor,KG,,0.0904538445174694,a program,sponsor,Kentucky
18322,Q40056,Q1603,promote,KG,,0.0645874198526144,a program,promote,Kentucky
18323,Q40056,the eight distilleries,sponsor,Open_KG,tail_,0.08545546513050795,a program,sponsor,the eight distilleries
18324,Q40056,the eight distilleries,promote,Open_KG,tail_,0.04763895645737648,a program,promote,the eight distilleries
18325,Q40056,Q36784,sponsor,KG,,0.08594196196645498,a program,sponsor,the region
18326,Q40056,Q36784,promote,KG,,0.04775217641144991,a program,promote,the region
18327,Q988108,Q1603,promote,KG,,0.04505893588066101,the Kentucky Distillers ' Association,promote,Kentucky
18328,Q988108,Q281,promote,KG,,0.061372267082333565,the Kentucky Distillers ' Association,promote,the Bourbon whiskey industry
18329,Q988108,the eight distilleries,promote,Open_KG,tail_,0.028110472485423088,the Kentucky Distillers ' Association,promote,the eight distilleries
18330,Q988108,Q36784,promote,KG,,0.028223692439496517,the Kentucky Distillers ' Association,promote,the region
18331,Q3357285,Q281,promote,KG,,0.0669071190059185,KDA,promote,the Bourbon whiskey industry
18332,Q3357285,the eight distilleries,promote,Open_KG,tail_,0.033645324409008026,KDA,promote,the eight distilleries
18333,Q3357285,Q1603,promote,KG,,0.05059378780424595,KDA,promote,Kentucky
18334,Q3357285,Q36784,promote,KG,,0.033758544363081455,KDA,promote,the region
18335,Q1074151,Q281,promote,KG,,0.062205852940678596,the Barton 1792 Distillery,promote,the Bourbon whiskey industry
18336,Q1074151,Q281,join,KG,,0.03659198433160782,the Barton 1792 Distillery,join,the Bourbon whiskey industry
18337,Q1074151,Q988108,join,KG,,0.041632416658103466,the Barton 1792 Distillery,join,the Kentucky Distillers ' Association
18338,Q1074151,Q281,sponsor,KG,,0.049575190991163254,the Barton 1792 Distillery,sponsor,the Bourbon whiskey industry
18339,an eighth distillery,Q40056,join,Open_KG,head_,0.04056127369403839,an eighth distillery,join,a program
18340,Q1074151,Q988108,sponsor,KG,,0.04705491662025452,the Barton 1792 Distillery,sponsor,the Kentucky Distillers ' Association
18341,Q1074151,Q1603,promote,KG,,0.03670049458742142,the Barton 1792 Distillery,promote,Kentucky
18342,Q1074151,Q1603,join,KG,,0.036054978147149086,the Barton 1792 Distillery,join,Kentucky
18343,Q1074151,Q1603,sponsor,KG,,0.031414542347192764,the Barton 1792 Distillery,sponsor,Kentucky
18344,an eighth distillery,Q281,promote,Open_KG,head_,0.053155175410211086,an eighth distillery,promote,the Bourbon whiskey industry
18345,an eighth distillery,Q281,sponsor,Open_KG,head_,0.04435170814394951,an eighth distillery,sponsor,the Bourbon whiskey industry
18346,an eighth distillery,Q281,join,Open_KG,head_,0.03273092210292816,an eighth distillery,join,the Bourbon whiskey industry
18347,Q40056,Q988108,sponsor,KG,,0.06316709518432617,a program,sponsor,the Kentucky Distillers ' Association
18348,an eighth distillery,Q1603,join,Open_KG,head_,0.03219391591846943,an eighth distillery,join,Kentucky
18349,an eighth distillery,Q1603,promote,Open_KG,head_,0.027649817056953907,an eighth distillery,promote,Kentucky
18350,an eighth distillery,Q1603,sponsor,Open_KG,head_,0.02619105949997902,an eighth distillery,sponsor,Kentucky
18351,Q1074151,Q3357285,join,KG,,0.03728125989437103,the Barton 1792 Distillery,join,KDA
18352,Q1074151,Q3357285,sponsor,KG,,0.034154754132032394,the Barton 1792 Distillery,sponsor,KDA
18353,Q40056,Q3357285,sponsor,KG,,0.05026693269610405,a program,sponsor,KDA
18354,an eighth distillery,Q3357285,join,Open_KG,head_,0.033420197665691376,an eighth distillery,join,KDA
18355,Q1074151,Q40056,join,KG,,0.04442233592271805,the Barton 1792 Distillery,join,a program
18356,an eighth distillery,Q3357285,sponsor,Open_KG,head_,0.02893127128481865,an eighth distillery,sponsor,KDA
18357,Q40056,Q281,sponsor,KG,,0.06568736955523491,a program,sponsor,the Bourbon whiskey industry
18358,Q40056,Q281,promote,KG,,0.05804763454943895,a program,promote,the Bourbon whiskey industry
18359,an eighth distillery,Q988108,sponsor,Open_KG,head_,0.04183143377304077,an eighth distillery,sponsor,the Kentucky Distillers ' Association
18360,an eighth distillery,Q988108,join,Open_KG,head_,0.03777135442942381,an eighth distillery,join,the Kentucky Distillers ' Association
18361,Q40056,Q1603,sponsor,KG,,0.04752672091126442,a program,sponsor,Kentucky
18362,Q40056,Q1603,promote,KG,,0.032542276196181774,a program,promote,Kentucky
18363,Q988108,Q281,promote,KG,,0.0578421875834465,the Kentucky Distillers ' Association,promote,the Bourbon whiskey industry
18364,Q988108,Q1603,promote,KG,,0.03233682923018932,the Kentucky Distillers ' Association,promote,Kentucky
18365,Q3357285,Q281,promote,KG,,0.06654724292457104,KDA,promote,the Bourbon whiskey industry
18366,Q3357285,Q1603,promote,KG,,0.04104188457131386,KDA,promote,Kentucky
18367,an eighth distillery,Q2927641,purchase,Open_KG,head_,0.027063834480941296,an eighth distillery,purchase,the Buffalo Trace Distillery
18368,an eighth distillery,withdrew,purchase,Open_KG,head_tail_,0.028287208639085293,an eighth distillery,purchase,withdrew
18369,an eighth distillery,both an eighth distillery,purchase,Open_KG,head_tail_,0.02888484951108694,an eighth distillery,purchase,both an eighth distillery
18370,an eighth distillery,Q3357285,purchase,Open_KG,head_,0.024617136921733618,an eighth distillery,purchase,KDA
18371,an eighth distillery,Q48699689,purchase,Open_KG,head_,0.025122463703155518,an eighth distillery,purchase,the beginning
18372,an eighth distillery,Q988108,purchase,Open_KG,head_,0.025213378947228193,an eighth distillery,purchase,the Kentucky Distillers ' Association
18373,an eighth distillery,Q2927641,purchase,Open_KG,head_,0.027063834480941296,an eighth distillery,purchase,the Buffalo Trace Distillery
18374,an eighth distillery,withdrew,purchase,Open_KG,head_tail_,0.028287208639085293,an eighth distillery,purchase,withdrew
18375,an eighth distillery,Q2927641,purchase,Open_KG,head_,0.027063834480941296,an eighth distillery,purchase,the Buffalo Trace Distillery
18376,both an eighth distillery,Q241625,host,Open_KG,head_,0.00911639560945332,both an eighth distillery,host,wishes
18377,both an eighth distillery,Q921623,host,Open_KG,head_,0.024234930984675884,both an eighth distillery,host,a the Sazerac Company spokesperson
18378,both an eighth distillery,Q241625,still,Open_KG,head_,0.009725726209580898,both an eighth distillery,still,wishes
18379,both an eighth distillery,Q921623,continue,Open_KG,head_,0.01867761369794607,both an eighth distillery,continue,a the Sazerac Company spokesperson
